Symbol	Description
00583	SCMP Group Ltd
00585	Imagi International Holdings Ltd
00586	Conch Venture
00587	Hua Han Bio-Pharmaceutical Holdings Ltd
00588	Beijing North Star Co. Ltd
00589	Ports Design Ltd
00590	Luk Fook Holdings (International) Ltd
00591	China High Precision Automation Ltd
00592	Bossini International Holdings Ltd
00593	Quality HealthCare Asia Ltd
00595	AV Concept Holdings Ltd
00596	China Online (bermuda) Ltd W0306
00598	Sinotrans Ltd
00599	E. Bon Holdings Ltd
00600	Honesty Treasure International Holdings Ltd
00601	Group Sense (International) Ltd
00602	Kingboard Chemical Holdings Ltd W0312
00603	Nippon Asia Investments Holdings Ltd
00604	Shenzhen Investment Ltd
00605	K.P.I. Co. Ltd
00606	China Agri-Industries
00607	Warderly International Holdings Ltd
00608	High Fashion International Ltd
00609	Qpl International Holdings Ltd W0401
00610	Wai Kee Holdings Ltd
00611	Tack Hsin Holdings Ltd
00612	China Investment Fund Co. Ltd
00613	Yugang International Ltd
00616	Easyknit Enterprises Holdings Ltd
00617	Paliburg Holdings Ltd
00618	EC-Founder (Holdings) Co. Ltd
00619	South China Brokerage Co. Ltd
00620	UDL Holdings Ltd
00621	Taung Gold International Ltd
00622	
00623	SNP Leefung Holdings Ltd
00625	Reef CCT Reit
00626	Public Financial Holdings Ltd
00627	U-RIGHT International Holdings Ltd
00628	Teem Foundation Group Ltd
00629	Yue Da Holdings Ltd
00630	Jackin International Holdings Ltd
00631	Wing Shing International Holdings Ltd Warrants 2007
00632	China Merchants DiChain (Asia) Ltd
00633	China All Access
00635	Playmates Holdings Ltd
00636	Fubon Bank Ltd
00637	Lee Kee Holdings Ltd
00638	Kin Yat Holdings Ltd
00639	Fushan International Energy Group Ltd
00640	Harmony Asset W0205
00641	Fong's Industries Co. Ltd
00643	Carry Wealth Holdings Ltd
00645	KTP Holdings Ltd
00646	China Environmental Technology
00647	Joyce Boutique Holdings Ltd
00648	Softbank Investment International (Strategic) Ltd
00650	Shun Cheong Holdings Ltd
00651	Wonson International Holdings Ltd
00653	Bonjour Holdings Ltd
00655	Hongkong Chinese Ltd
00656	Fosun International
00657	G-Vision International (Holdings) Ltd
00658	China High Speed Transmission Equipment Group Ltd
00659	NWS Holdings Ltd
00660	Nority International Group Ltd
00661	China National Resources Development Holdings Ltd
